env,design,seed,level,tau,causal_gate_mean,visible_mean,black_mean,visible_minus_black,visible_auroc,temporal_std,input_std,original_first_post_mse,mean_gate_first_post_mse,mean_gate_relative_change
dmc:finger.spin.occ,hacsmv4_noaux,1,0,2,0.5871985554695129,0.8472641110420227,0.1971002072095871,0.6501638889312744,1.0,0.3185214400291443,0.02554151974618435,1.2754182815551758,2.0720553398132324,0.6246084570884705
dmc:finger.spin.occ,hacsmv4_noaux,1,1,8,0.6261477470397949,0.8811888694763184,0.24358604848384857,0.6376028060913086,1.0,0.3123650550842285,0.023317910730838776,1.2754182815551758,2.0720553398132324,0.6246084570884705
dmc:finger.spin.occ,hacsmv4_noaux,1,2,32,0.6449014544487,0.892245888710022,0.2738848924636841,0.6183609962463379,1.0,0.30293673276901245,0.023627283051609993,1.2754182815551758,2.0720553398132324,0.6246084570884705
dmc:finger.spin.occ,hacsmv4_noaux,2,0,2,0.5834557414054871,0.8458746671676636,0.1898273527622223,0.6560473442077637,1.0,0.3214055895805359,0.02635538950562477,1.3118599653244019,2.342862129211426,0.7859086990356445
dmc:finger.spin.occ,hacsmv4_noaux,2,1,8,0.6236712336540222,0.8812651038169861,0.23728030920028687,0.6439847946166992,1.0,0.3154924809932709,0.024116020649671555,1.3118599653244019,2.342862129211426,0.7859086990356445
dmc:finger.spin.occ,hacsmv4_noaux,2,2,32,0.6427545547485352,0.892646312713623,0.2679169476032257,0.6247293949127197,1.0,0.30605706572532654,0.024231081828475,1.3118599653244019,2.342862129211426,0.7859086990356445
dmc:finger.spin.occ,hacsmv4_single,0,0,2,0.5639212131500244,0.8210709691047668,0.17819669842720032,0.6428742408752441,1.0,0.3149510622024536,0.02852528542280197,1.2843348979949951,1.6910663843154907,0.3166864812374115
dmc:finger.spin.occ,hacsmv4_single,0,1,8,0.6427501440048218,0.889424741268158,0.27273836731910706,0.6166863441467285,1.0,0.3021158277988434,0.023457132279872894,1.2843348979949951,1.6910663843154907,0.3166864812374115
dmc:finger.spin.occ,hacsmv4_single,0,2,32,0.7010799646377563,0.9230888485908508,0.3680665194988251,0.5550223588943481,1.0,0.2719051241874695,0.021021943539381027,1.2843348979949951,1.6910663843154907,0.3166864812374115
dmc:finger.spin.occ,hacsmv4_single,1,0,2,0.5527641773223877,0.8213460445404053,0.14989125728607178,0.6714547872543335,1.0,0.32895198464393616,0.028206272050738335,1.319430947303772,1.629428744316101,0.23494809865951538
dmc:finger.spin.occ,hacsmv4_single,1,1,8,0.6259782910346985,0.8886265754699707,0.23200584948062897,0.6566207408905029,1.0,0.32167956233024597,0.023273181170225143,1.319430947303772,1.629428744316101,0.23494809865951538
dmc:finger.spin.occ,hacsmv4_single,1,2,32,0.6826503276824951,0.9230929613113403,0.32198622822761536,0.6011067628860474,1.0,0.2944817543029785,0.021164435893297195,1.319430947303772,1.629428744316101,0.23494809865951538
dmc:finger.spin.occ,hacsmv4_single,2,0,2,0.5577710270881653,0.8208027482032776,0.16322346031665802,0.6575793027877808,1.0,0.32215434312820435,0.028730176389217377,1.339223027229309,1.661448359489441,0.2406061738729477
dmc:finger.spin.occ,hacsmv4_single,2,1,8,0.63398277759552,0.888839602470398,0.2516975998878479,0.63714200258255,1.0,0.3121371865272522,0.023831289261579514,1.339223027229309,1.661448359489441,0.2406061738729477
dmc:finger.spin.occ,hacsmv4_single,2,2,32,0.6912996768951416,0.9228433966636658,0.3439840078353882,0.5788593888282776,1.0,0.2835829555988312,0.021592464298009872,1.339223027229309,1.661448359489441,0.2406061738729477
dmc:finger.spin.occ,hacsmv4,0,0,2,0.5585469603538513,0.8361107707023621,0.14220140874385834,0.6939093470573425,1.0,0.3399553596973419,0.02810071036219597,1.2662477493286133,2.2612366676330566,0.7857774496078491
dmc:finger.spin.occ,hacsmv4,0,1,8,0.613189697265625,0.8883510828018188,0.20044764876365662,0.6879034042358398,1.0,0.33700641989707947,0.023900331929326057,1.2662477493286133,2.2612366676330566,0.7857774496078491
dmc:finger.spin.occ,hacsmv4,0,2,32,0.6341522336006165,0.9021811485290527,0.23210902512073517,0.6700721383094788,1.0,0.328268826007843,0.023468460887670517,1.2662477493286133,2.2612366676330566,0.7857774496078491
dmc:finger.spin.occ,hacsmv4,1,0,2,0.5510902404785156,0.8348323702812195,0.12547707557678223,0.7093552947044373,1.0,0.3475228250026703,0.028312474489212036,1.2721214294433594,2.055734395980835,0.6159891486167908
dmc:finger.spin.occ,hacsmv4,1,1,8,0.6046662330627441,0.8880628943443298,0.17957143485546112,0.7084914445877075,1.0,0.3470926284790039,0.023923860862851143,1.2721214294433594,2.055734395980835,0.6159891486167908
dmc:finger.spin.occ,hacsmv4,1,2,32,0.6243793964385986,0.9015792012214661,0.2085796445608139,0.692999541759491,1.0,0.33950120210647583,0.02353585697710514,1.2721214294433594,2.055734395980835,0.6159891486167908
dmc:finger.spin.occ,hacsmv4,2,0,2,0.5493009686470032,0.8348267674446106,0.12101254612207413,0.7138141989707947,1.0,0.3497057557106018,0.028316481038928032,1.3072892427444458,2.2896337509155273,0.7514362335205078
dmc:finger.spin.occ,hacsmv4,2,1,8,0.6032476425170898,0.8888593912124634,0.17483000457286835,0.7140293717384338,1.0,0.3498053252696991,0.023903032764792442,1.3072892427444458,2.2896337509155273,0.7514362335205078
dmc:finger.spin.occ,hacsmv4,2,2,32,0.6232194304466248,0.9027491807937622,0.20392483472824097,0.6988243460655212,1.0,0.34235459566116333,0.023493347689509392,1.3072892427444458,2.2896337509155273,0.7514362335205078
dmc:cheetah.run.occ,hacsmv4_static,0,0,2,0.8614639639854431,0.8614639639854431,0.8614638447761536,1.1920928955078125e-07,0.5,1.7881393432617188e-07,1.0132789611816406e-06,0.616036057472229,0.616036057472229,0.0
dmc:cheetah.run.occ,hacsmv4_static,0,1,8,0.8576168417930603,0.8576168417930603,0.8576167225837708,1.1920928955078125e-07,0.5,0.0,1.5497207641601562e-06,0.616036057472229,0.616036057472229,0.0
dmc:cheetah.run.occ,hacsmv4_static,0,2,32,0.890138566493988,0.8901385068893433,0.890138566493988,-5.960464477539063e-08,0.5,1.7881393432617188e-07,1.1324882507324219e-06,0.616036057472229,0.616036057472229,0.0
dmc:cheetah.run.occ,hacsmv4_static,1,0,2,0.8609086275100708,0.860908567905426,0.8609086275100708,-5.960464477539063e-08,0.5,5.960464477539063e-08,5.960464477539063e-08,0.6291446089744568,0.6291446089744568,0.0
dmc:cheetah.run.occ,hacsmv4_static,1,1,8,0.8590292930603027,0.8590294122695923,0.8590295314788818,-1.1920928955078125e-07,0.5,1.1920928955078125e-07,8.940696716308594e-07,0.6291446089744568,0.6291446089744568,0.0
dmc:cheetah.run.occ,hacsmv4_static,1,2,32,0.8902596831321716,0.8902596831321716,0.8902596831321716,0.0,0.5,5.960464477539063e-08,5.960464477539062e-07,0.6291446089744568,0.6291446089744568,0.0
dmc:cheetah.run.occ,hacsmv4_static,2,0,2,0.8606919646263123,0.860692024230957,0.860692024230957,0.0,0.5,0.0,1.1920928955078125e-06,0.5698558688163757,0.5698558688163757,0.0
dmc:cheetah.run.occ,hacsmv4_static,2,1,8,0.8592838644981384,0.8592838644981384,0.8592837452888489,1.1920928955078125e-07,0.5,5.960464477539063e-08,2.384185791015625e-07,0.5698558688163757,0.5698558688163757,0.0
dmc:cheetah.run.occ,hacsmv4_static,2,2,32,0.8904083967208862,0.8904085159301758,0.890408456325531,5.960464477539063e-08,0.5,5.960464477539063e-08,1.3113021850585938e-06,0.5698558688163757,0.5698558688163757,0.0
dmc:cheetah.run.occ,hacsmv4_noaction,0,0,2,0.6163343191146851,0.8620744943618774,0.2477240264415741,0.614350438117981,1.0,0.30104225873947144,0.026357708498835564,0.7786421775817871,0.92685467004776,0.19034737348556519
dmc:cheetah.run.occ,hacsmv4_noaction,0,1,8,0.6385058760643005,0.8836747407913208,0.27075254917144775,0.612922191619873,1.0,0.30031949281692505,0.020988518372178078,0.7786421775817871,0.92685467004776,0.19034737348556519
dmc:cheetah.run.occ,hacsmv4_noaction,0,2,32,0.6561084389686584,0.8956571817398071,0.29678526520729065,0.5988719463348389,1.0,0.2934242784976959,0.019804900512099266,0.7786421775817871,0.92685467004776,0.19034737348556519
dmc:cheetah.run.occ,hacsmv4_noaction,1,0,2,0.6221877932548523,0.862167239189148,0.2622184157371521,0.5999488234519958,1.0,0.29399165511131287,0.025602273643016815,0.7958307266235352,0.984714150428772,0.23734121024608612
dmc:cheetah.run.occ,hacsmv4_noaction,1,1,8,0.6448460817337036,0.8837572336196899,0.28647932410240173,0.5972778797149658,1.0,0.29265934228897095,0.020043347030878067,0.7958307266235352,0.984714150428772,0.23734121024608612
dmc:cheetah.run.occ,hacsmv4_noaction,1,2,32,0.6628457307815552,0.8954571485519409,0.31392842531204224,0.5815287232398987,1.0,0.2849316895008087,0.018952716141939163,0.7958307266235352,0.984714150428772,0.23734121024608612
dmc:cheetah.run.occ,hacsmv4_noaction,2,0,2,0.6192492246627808,0.8627076148986816,0.25406163930892944,0.6086459755897522,1.0,0.29825031757354736,0.026647338643670082,0.8066038489341736,0.9298971891403198,0.15285488963127136
dmc:cheetah.run.occ,hacsmv4_noaction,2,1,8,0.6404524445533752,0.883455216884613,0.2759482264518738,0.6075069904327393,1.0,0.2976706027984619,0.0211730245500803,0.8066038489341736,0.9298971891403198,0.15285488963127136
dmc:cheetah.run.occ,hacsmv4_noaction,2,2,32,0.6578008532524109,0.8950991034507751,0.30185335874557495,0.5932457447052002,1.0,0.2906724214553833,0.02001628279685974,0.8066038489341736,0.9298971891403198,0.15285488963127136
dmc:cheetah.run.occ,hacsmv4_noaux,0,0,2,0.5457916855812073,0.8225783705711365,0.1306116282939911,0.6919667720794678,1.0,0.33912429213523865,0.02683616802096367,0.5849073529243469,1.0403105020523071,0.778590202331543
dmc:cheetah.run.occ,hacsmv4_noaux,0,1,8,0.5742639899253845,0.8530911803245544,0.15602315962314606,0.6970680356025696,1.0,0.3416440784931183,0.01891275867819786,0.5849073529243469,1.0403105020523071,0.778590202331543
dmc:cheetah.run.occ,hacsmv4_noaux,0,2,32,0.5916630029678345,0.8662469983100891,0.1797870248556137,0.6864599585533142,1.0,0.3364197015762329,0.017455678433179855,0.5849073529243469,1.0403105020523071,0.778590202331543
dmc:cheetah.run.occ,hacsmv4_noaux,1,0,2,0.5386130809783936,0.8188366889953613,0.11827769875526428,0.7005590200424194,1.0,0.3433576822280884,0.028963172808289528,0.573665976524353,0.9564213156700134,0.6672093868255615
dmc:cheetah.run.occ,hacsmv4_noaux,1,1,8,0.5687485933303833,0.8511751294136047,0.14510877430438995,0.706066370010376,1.0,0.3460870683193207,0.021523868665099144,0.573665976524353,0.9564213156700134,0.6672093868255615
dmc:cheetah.run.occ,hacsmv4_noaux,1,2,32,0.5870160460472107,0.8656144142150879,0.16911855340003967,0.6964958906173706,1.0,0.3413633108139038,0.01950189657509327,0.573665976524353,0.9564213156700134,0.6672093868255615
dmc:cheetah.run.occ,hacsmv4_noaux,2,0,2,0.5553795099258423,0.8254864811897278,0.15021900832653046,0.6752674579620361,1.0,0.33096957206726074,0.02859044447541237,0.603327214717865,1.144978404045105,0.8977735042572021
dmc:cheetah.run.occ,hacsmv4_noaux,2,1,8,0.5871235728263855,0.8583636283874512,0.18026332557201385,0.6781002879142761,1.0,0.3323747217655182,0.01850978285074234,0.603327214717865,1.144978404045105,0.8977735042572021
dmc:cheetah.run.occ,hacsmv4_noaux,2,2,32,0.6048566699028015,0.8706241846084595,0.20620547235012054,0.6644186973571777,1.0,0.3256400525569916,0.016738561913371086,0.603327214717865,1.144978404045105,0.8977735042572021
dmc:cheetah.run.occ,hacsmv4_single,0,0,2,0.6751885414123535,0.8854137063026428,0.35985058546066284,0.52556312084198,1.0,0.25751540064811707,0.02175982855260372,0.6196985840797424,0.7809000015258789,0.2601287364959717
dmc:cheetah.run.occ,hacsmv4_single,0,1,8,0.6239518523216248,0.8519070744514465,0.28201884031295776,0.5698882341384888,1.0,0.279244065284729,0.022260166704654694,0.6196985840797424,0.7809000015258789,0.2601287364959717
dmc:cheetah.run.occ,hacsmv4_single,0,2,32,0.7232142686843872,0.9148495197296143,0.4357612431049347,0.47908827662467957,1.0,0.2347264289855957,0.017508503049612045,0.6196985840797424,0.7809000015258789,0.2601287364959717
dmc:cheetah.run.occ,hacsmv4_single,1,0,2,0.6806257963180542,0.8861095905303955,0.37240010499954224,0.5137094855308533,1.0,0.2517070174217224,0.020341873168945312,0.5932816863059998,0.7339396476745605,0.23708461225032806
dmc:cheetah.run.occ,hacsmv4_single,1,1,8,0.6277514696121216,0.8515268564224243,0.29208824038505554,0.5594385862350464,1.0,0.2741222679615021,0.021085670217871666,0.5932816863059998,0.7339396476745605,0.23708461225032806
dmc:cheetah.run.occ,hacsmv4_single,1,2,32,0.7285202145576477,0.9147274494171143,0.44920945167541504,0.4655179977416992,1.0,0.2280777096748352,0.01715436764061451,0.5932816863059998,0.7339396476745605,0.23708461225032806
dmc:cheetah.run.occ,hacsmv4_single,2,0,2,0.6819809079170227,0.8863567113876343,0.37541717290878296,0.5109395384788513,1.0,0.2503528892993927,0.020878784358501434,0.6148580312728882,0.7220316529273987,0.17430628836154938
dmc:cheetah.run.occ,hacsmv4_single,2,1,8,0.6301302313804626,0.8528906106948853,0.2959895431995392,0.5569010972976685,1.0,0.27288323640823364,0.021375158801674843,0.6148580312728882,0.7220316529273987,0.17430628836154938
dmc:cheetah.run.occ,hacsmv4_single,2,2,32,0.7287351489067078,0.914508581161499,0.4500750005245209,0.46443358063697815,1.0,0.2275482416152954,0.01694430224597454,0.6148580312728882,0.7220316529273987,0.17430628836154938
dmc:cheetah.run.occ,hacsmv4,0,0,2,0.5707054138183594,0.8556494116783142,0.1432892084121704,0.7123602032661438,1.0,0.34909242391586304,0.02413710206747055,0.6149805784225464,0.8170275092124939,0.32854196429252625
dmc:cheetah.run.occ,hacsmv4,0,1,8,0.5819715857505798,0.8693177700042725,0.15095217525959015,0.7183656096458435,1.0,0.35200679302215576,0.021680958569049835,0.6149805784225464,0.8170275092124939,0.32854196429252625
dmc:cheetah.run.occ,hacsmv4,0,2,32,0.6112473011016846,0.8930433392524719,0.18855319917201996,0.7044901251792908,1.0,0.34517520666122437,0.02007863111793995,0.6149805784225464,0.8170275092124939,0.32854196429252625
dmc:cheetah.run.occ,hacsmv4,1,0,2,0.570790708065033,0.8567129373550415,0.14190742373466492,0.7148054838180542,1.0,0.35029709339141846,0.023222753778100014,0.5906484127044678,0.8489404320716858,0.43730250000953674
dmc:cheetah.run.occ,hacsmv4,1,1,8,0.5821038484573364,0.8702273964881897,0.1499183475971222,0.7203090190887451,1.0,0.35296398401260376,0.02110346406698227,0.5906484127044678,0.8489404320716858,0.43730250000953674
dmc:cheetah.run.occ,hacsmv4,1,2,32,0.6121120452880859,0.8943691849708557,0.18872614204883575,0.7056430578231812,1.0,0.3457428514957428,0.01978432387113571,0.5906484127044678,0.8489404320716858,0.43730250000953674
dmc:cheetah.run.occ,hacsmv4,2,0,2,0.5711186528205872,0.8556358218193054,0.14434278011322021,0.7112930417060852,1.0,0.34857994318008423,0.024636169895529747,0.6137811541557312,0.7577787637710571,0.23460741341114044
dmc:cheetah.run.occ,hacsmv4,2,1,8,0.5838546752929688,0.8706345558166504,0.15368489921092987,0.7169496417045593,1.0,0.35131803154945374,0.02181263081729412,0.6137811541557312,0.7577787637710571,0.23460741341114044
dmc:cheetah.run.occ,hacsmv4,2,2,32,0.6126881241798401,0.8935674428939819,0.19136933982372284,0.7021980881690979,1.0,0.34405577182769775,0.020138494670391083,0.6137811541557312,0.7577787637710571,0.23460741341114044
ogbench:cube-single.occ,hacsmv4_static,0,0,2,0.8470238447189331,0.8470239043235779,0.8470239043235779,0.0,0.5,5.960464477539063e-08,6.556510925292969e-07,1.6747791767120361,1.6747790575027466,-7.117910882925571e-08
ogbench:cube-single.occ,hacsmv4_static,0,1,8,0.8983297944068909,0.8983297944068909,0.8983297944068909,0.0,0.5,5.960464477539063e-08,7.748603820800781e-07,1.6747791767120361,1.6747790575027466,-7.117910882925571e-08
ogbench:cube-single.occ,hacsmv4_static,0,2,32,0.9071358442306519,0.9071359634399414,0.9071359038352966,5.960464477539063e-08,0.5,5.960464477539063e-08,5.960464477539062e-07,1.6747791767120361,1.6747790575027466,-7.117910882925571e-08
ogbench:cube-single.occ,hacsmv4_static,1,0,2,0.8473347425460815,0.8473346829414368,0.8473348021507263,-1.1920928955078125e-07,0.5,1.1920928955078125e-07,7.748603820800781e-07,1.711961269378662,1.711961269378662,0.0
ogbench:cube-single.occ,hacsmv4_static,1,1,8,0.8975173234939575,0.8975172638893127,0.897517204284668,5.960464477539063e-08,0.5,1.1920928955078125e-07,9.5367431640625e-07,1.711961269378662,1.711961269378662,0.0
ogbench:cube-single.occ,hacsmv4_static,1,2,32,0.9064081907272339,0.9064082503318787,0.9064083099365234,-5.960464477539063e-08,0.5,0.0,1.1920928955078125e-07,1.711961269378662,1.711961269378662,0.0
ogbench:cube-single.occ,hacsmv4_static,2,0,2,0.8475180268287659,0.8475179672241211,0.8475180268287659,-5.960464477539063e-08,0.5,5.960464477539063e-08,7.152557373046875e-07,1.6873127222061157,1.6873127222061157,0.0
ogbench:cube-single.occ,hacsmv4_static,2,1,8,0.8973569869995117,0.8973570466041565,0.8973569869995117,5.960464477539063e-08,0.5,5.960464477539063e-08,1.1324882507324219e-06,1.6873127222061157,1.6873127222061157,0.0
ogbench:cube-single.occ,hacsmv4_static,2,2,32,0.9064231514930725,0.9064232707023621,0.9064233303070068,-5.960464477539063e-08,0.5,0.0,4.172325134277344e-07,1.6873127222061157,1.6873127222061157,0.0
ogbench:cube-single.occ,hacsmv4_noaction,0,0,2,0.5531651377677917,0.8341424465179443,0.1316993087530136,0.7024431228637695,1.0,0.34413468837738037,0.03212163969874382,1.8322067260742188,2.067929744720459,0.12865525484085083
ogbench:cube-single.occ,hacsmv4_noaction,0,1,8,0.6180259585380554,0.8957930207252502,0.20137526094913483,0.6944177746772766,1.0,0.340198814868927,0.026025110855698586,1.8322067260742188,2.067929744720459,0.12865525484085083
ogbench:cube-single.occ,hacsmv4_noaction,0,2,32,0.6329410672187805,0.9047683477401733,0.22520020604133606,0.6795681715011597,1.0,0.3329234719276428,0.024866115301847458,1.8322067260742188,2.067929744720459,0.12865525484085083
ogbench:cube-single.occ,hacsmv4_noaction,1,0,2,0.5507605671882629,0.8334588408470154,0.12671324610710144,0.7067456245422363,1.0,0.3462429642677307,0.03195871040225029,1.849125623703003,2.101458787918091,0.1364607959985733
ogbench:cube-single.occ,hacsmv4_noaction,1,1,8,0.6162002086639404,0.8963471055030823,0.19597966969013214,0.7003674507141113,1.0,0.34311380982398987,0.025676388293504715,1.849125623703003,2.101458787918091,0.1364607959985733
ogbench:cube-single.occ,hacsmv4_noaction,1,2,32,0.629830539226532,0.9045147895812988,0.2178041636943817,0.6867105960845947,1.0,0.3364226818084717,0.02473658137023449,1.849125623703003,2.101458787918091,0.1364607959985733
ogbench:cube-single.occ,hacsmv4_noaction,2,0,2,0.5533348321914673,0.833662211894989,0.13284389674663544,0.7008183002471924,1.0,0.34333762526512146,0.03206058591604233,1.8047568798065186,2.145124673843384,0.18859481811523438
ogbench:cube-single.occ,hacsmv4_noaction,2,1,8,0.6173473596572876,0.8946004509925842,0.2014678418636322,0.6931326389312744,1.0,0.3395688533782959,0.026025017723441124,1.8047568798065186,2.145124673843384,0.18859481811523438
ogbench:cube-single.occ,hacsmv4_noaction,2,2,32,0.6317125558853149,0.9032295942306519,0.22443711757659912,0.6787924766540527,1.0,0.33254313468933105,0.02497418411076069,1.8047568798065186,2.145124673843384,0.18859481811523438
ogbench:cube-single.occ,hacsmv4_noaux,0,0,2,0.568122386932373,0.8402054309844971,0.15999776124954224,0.6802076697349548,1.0,0.3332427740097046,0.02606600895524025,1.557835340499878,2.151642084121704,0.3811742663383484
ogbench:cube-single.occ,hacsmv4_noaux,0,1,8,0.6125456094741821,0.8811348080635071,0.2096618264913559,0.67147296667099,1.0,0.32896363735198975,0.0219587292522192,1.557835340499878,2.151642084121704,0.3811742663383484
ogbench:cube-single.occ,hacsmv4_noaux,0,2,32,0.630962073802948,0.8918392062187195,0.23964639008045197,0.6521928310394287,1.0,0.31951671838760376,0.020954174920916557,1.557835340499878,2.151642084121704,0.3811742663383484
ogbench:cube-single.occ,hacsmv4_noaux,1,0,2,0.5762054324150085,0.8419775366783142,0.1775473654270172,0.6644301414489746,1.0,0.3255111277103424,0.024254200980067253,1.5518735647201538,2.0451481342315674,0.31785744428634644
ogbench:cube-single.occ,hacsmv4_noaux,1,1,8,0.6215223670005798,0.8823158144950867,0.23033228516578674,0.6519834995269775,1.0,0.3194144666194916,0.020589901134371758,1.5518735647201538,2.0451481342315674,0.31785744428634644
ogbench:cube-single.occ,hacsmv4_noaux,1,2,32,0.6403725743293762,0.8928953409194946,0.26158830523490906,0.6313070058822632,1.0,0.30928415060043335,0.01967749372124672,1.5518735647201538,2.0451481342315674,0.31785744428634644
ogbench:cube-single.occ,hacsmv4_noaux,2,0,2,0.5744882822036743,0.840914249420166,0.17484933137893677,0.6660649180412292,1.0,0.32631367444992065,0.026392193511128426,1.5202035903930664,2.158477544784546,0.41986083984375
ogbench:cube-single.occ,hacsmv4_noaux,2,1,8,0.6192318201065063,0.8809957504272461,0.22658610343933105,0.654409646987915,1.0,0.3206036686897278,0.022395072504878044,1.5202035903930664,2.158477544784546,0.41986083984375
ogbench:cube-single.occ,hacsmv4_noaux,2,2,32,0.637618362903595,0.8913403153419495,0.2570355534553528,0.6343047618865967,1.0,0.3107529878616333,0.021478883922100067,1.5202035903930664,2.158477544784546,0.41986083984375
ogbench:cube-single.occ,hacsmv4_single,0,0,2,0.5409930348396301,0.8262245059013367,0.11314596235752106,0.7130785584449768,1.0,0.34935134649276733,0.031795818358659744,1.6470829248428345,1.8158608675003052,0.10247082263231277
ogbench:cube-single.occ,hacsmv4_single,0,1,8,0.6103789210319519,0.8951559066772461,0.18321338295936584,0.7119425535202026,1.0,0.34878456592559814,0.024912571534514427,1.6470829248428345,1.8158608675003052,0.10247082263231277
ogbench:cube-single.occ,hacsmv4_single,0,2,32,0.6516726613044739,0.9215400815010071,0.24687156081199646,0.674668550491333,1.0,0.3305211663246155,0.021872418001294136,1.6470829248428345,1.8158608675003052,0.10247082263231277
ogbench:cube-single.occ,hacsmv4_single,1,0,2,0.5395301580429077,0.8263779282569885,0.10925869643688202,0.7171192169189453,1.0,0.351330429315567,0.032255761325359344,1.6235475540161133,1.7773700952529907,0.0947447121143341
ogbench:cube-single.occ,hacsmv4_single,1,1,8,0.6073607802391052,0.8946229219436646,0.17646749317646027,0.7181554436683655,1.0,0.35182830691337585,0.025296460837125778,1.6235475540161133,1.7773700952529907,0.0947447121143341
ogbench:cube-single.occ,hacsmv4_single,1,2,32,0.6489302515983582,0.9216554760932922,0.23984254896640778,0.6818129420280457,1.0,0.3340213894844055,0.022243794053792953,1.6235475540161133,1.7773700952529907,0.0947447121143341
ogbench:cube-single.occ,hacsmv4_single,2,0,2,0.5402658581733704,0.8262248635292053,0.11132727563381195,0.7148975729942322,1.0,0.35024145245552063,0.03221473470330238,1.60989511013031,1.825973391532898,0.13421885669231415
ogbench:cube-single.occ,hacsmv4_single,2,1,8,0.6085988879203796,0.8946238160133362,0.17956149578094482,0.7150623202323914,1.0,0.3503127098083496,0.025396030396223068,1.60989511013031,1.825973391532898,0.13421885669231415
ogbench:cube-single.occ,hacsmv4_single,2,2,32,0.6494081616401672,0.9209676384925842,0.24206896126270294,0.6788986921310425,1.0,0.33259353041648865,0.022423727437853813,1.60989511013031,1.825973391532898,0.13421885669231415
ogbench:cube-single.occ,hacsmv4,0,0,2,0.539560079574585,0.8309285640716553,0.1025073230266571,0.7284212112426758,1.0,0.3568645715713501,0.03216145187616348,1.5874029397964478,2.0537304878234863,0.2937676012516022
ogbench:cube-single.occ,hacsmv4,0,1,8,0.6004435420036316,0.894169270992279,0.15985499322414398,0.7343142628669739,1.0,0.35974374413490295,0.025328466668725014,1.5874029397964478,2.0537304878234863,0.2937676012516022
ogbench:cube-single.occ,hacsmv4,0,2,32,0.6197209358215332,0.9068281650543213,0.18906007707118988,0.7177680730819702,1.0,0.3516359329223633,0.023553675040602684,1.5874029397964478,2.0537304878234863,0.2937676012516022
ogbench:cube-single.occ,hacsmv4,1,0,2,0.5397260189056396,0.8307872414588928,0.10313437879085541,0.7276528477668762,1.0,0.35648900270462036,0.03260727599263191,1.5906147956848145,2.061762809753418,0.29620498418807983
ogbench:cube-single.occ,hacsmv4,1,1,8,0.6001772880554199,0.8936008214950562,0.16004197299480438,0.7335588335990906,1.0,0.35937386751174927,0.025699499994516373,1.5906147956848145,2.061762809753418,0.29620498418807983
ogbench:cube-single.occ,hacsmv4,1,2,32,0.6194103956222534,0.9062365889549255,0.18917106091976166,0.7170655131340027,1.0,0.35129180550575256,0.024000179022550583,1.5906147956848145,2.061762809753418,0.29620498418807983
ogbench:cube-single.occ,hacsmv4,2,0,2,0.5396122932434082,0.8303348422050476,0.10352859646081924,0.7268062233924866,1.0,0.3560733497142792,0.03243409842252731,1.5511701107025146,2.1155097484588623,0.36381542682647705
ogbench:cube-single.occ,hacsmv4,2,1,8,0.5999091863632202,0.8929877281188965,0.16029143333435059,0.7326962947845459,1.0,0.3589510917663574,0.025567958131432533,1.5511701107025146,2.1155097484588623,0.36381542682647705
ogbench:cube-single.occ,hacsmv4,2,2,32,0.618941068649292,0.9054985642433167,0.18910476565361023,0.7163938283920288,1.0,0.3509626090526581,0.023890605196356773,1.5511701107025146,2.1155097484588623,0.36381542682647705
